T,lon,lat,Regime,Link
4015,-82.201,26.552,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T4015_results.png
2558,-80.121,27.081,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2558_results.png
2637,-80.295,27.482,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2637_results.png
2675,-80.353,27.644,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2675_results.png
3919,-82.417,27.018,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3919_results.png
1171,-78.263,33.914,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1171_results.png
1817,-77.79,34.214,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1817_results.png
2502,-80.04,26.83,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2502_results.png
1476,-81.432,30.661,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1476_results.png
4084,-81.874,26.385,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T4084_results.png
1207,-77.7,34.31,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1207_results.png
3781,-82.765,27.756,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3781_results.png
2535,-80.084,26.982,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2535_results.png
2775,-80.579,28.132,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2775_results.png
4019,-82.195,26.534,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T4019_results.png
1472,-81.436,30.637,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1472_results.png
2398,-80.07,26.352,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2398_results.png
1433,-81.399,30.363,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1433_results.png
1185,-77.949,33.904,Inundation/Overwash,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1185_results.png
2635,-80.291,27.474,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2635_results.png
3890,-82.503,27.191,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3890_results.png
2875,-80.792,28.883,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2875_results.png
3887,-82.511,27.207,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T3887_results.png
2728,-80.445,27.854,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2728_results.png
4121,-81.805,26.122,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T4121_results.png
2457,-80.037,26.623,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T2457_results.png
1637,-80.123,25.805,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1637_results.png
1753,-80.05,26.871,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1753_results.png
1356,-81.316,29.995,Collision,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/FIONA_9-20-00/T1356_results.png
