T,lon,lat,Regime,% Vol,link
2976,-81.276,29.895,Inundation/Overwash,72,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2976_results.png
2899,-80.939,29.102,Collision,49,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2899_results.png
1690,-80.079,26.284,Collision,20,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1690_results.png
1273,-81.168,29.563,Inundation/Overwash,85,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1273_results.png
2414,-80.062,26.429,Inundation/Overwash,65,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2414_results.png
1357,-81.317,29.999,Inundation/Overwash,59,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1357_results.png
2959,-81.08,29.378,Inundation/Overwash,65,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2959_results.png
1441,-81.395,30.393,Inundation/Overwash,3,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1441_results.png
1270,-81.162,29.551,Inundation/Overwash,81,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1270_results.png
2715,-80.419,27.804,Inundation/Overwash,17,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2715_results.png
2772,-80.572,28.111,Inundation/Overwash,77,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2772_results.png
1365,-81.326,30.032,Inundation/Overwash,61,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1365_results.png
1334,-81.271,29.874,Inundation/Overwash,1,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1334_results.png
2483,-80.036,26.745,Inundation/Overwash,72,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2483_results.png
2754,-80.514,27.98,Inundation/Overwash,25,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2754_results.png
2630,-80.285,27.454,Inundation/Overwash,89,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2630_results.png
1412,-81.383,30.264,Inundation/Overwash,15,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1412_results.png
2433,-80.05,26.511,Inundation/Overwash,51,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2433_results.png
2951,-81.064,29.345,Inundation/Overwash,70,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2951_results.png
2518,-80.06,26.902,Collision,46,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2518_results.png
2874,-80.787,28.875,Inundation/Overwash,65,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2874_results.png
2753,-80.51,27.971,Inundation/Overwash,46,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2753_results.png
2528,-80.073,26.948,Inundation/Overwash,97,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2528_results.png
1291,-81.202,29.644,Inundation/Overwash,113,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1291_results.png
1460,-81.441,30.547,Inundation/Overwash,69,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1460_results.png
2662,-80.33,27.593,Inundation/Overwash,53,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2662_results.png
1715,-80.051,26.508,Collision,38,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1715_results.png
1730,-80.036,26.67,Inundation/Overwash,84,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1730_results.png
2846,-80.576,28.585,Inundation/Overwash,3,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2846_results.png
2944,-81.05,29.315,Inundation/Overwash,38,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2944_results.png
2820,-80.545,28.445,Inundation/Overwash,74,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2820_results.png
1644,-80.12,25.876,Collision,64,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1644_results.png
2726,-80.44,27.846,Inundation/Overwash,136,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2726_results.png
2919,-80.993,29.198,Inundation/Overwash,15,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2919_results.png
1310,-81.244,29.747,Inundation/Overwash,24,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1310_results.png
2411,-80.064,26.412,Collision,17,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2411_results.png
2692,-80.376,27.714,Inundation/Overwash,45,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2692_results.png
2941,-81.045,29.305,Inundation/Overwash,36,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2941_results.png
2637,-80.295,27.482,Inundation/Overwash,88,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2637_results.png
2502,-80.04,26.83,Inundation/Overwash,128,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2502_results.png
2535,-80.084,26.982,Inundation/Overwash,88,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2535_results.png
1472,-81.436,30.637,Inundation/Overwash,30,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1472_results.png
1433,-81.399,30.363,Inundation/Overwash,29,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1433_results.png
2875,-80.792,28.883,Inundation/Overwash,58,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2875_results.png
2457,-80.037,26.623,Collision,45,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2457_results.png
1753,-80.05,26.871,Inundation/Overwash,77,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1753_results.png
2568,-80.143,27.121,Inundation/Overwash,92,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2568_results.png
2666,-80.34,27.611,Inundation/Overwash,66,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2666_results.png
1703,-80.065,26.403,Collision,43,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1703_results.png
1457,-81.436,30.524,Inundation/Overwash,37,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1457_results.png
1500,-81.411,30.891,Inundation/Overwash,3,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1500_results.png
2578,-80.156,27.174,Inundation/Overwash,89,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2578_results.png
1277,-81.177,29.584,Inundation/Overwash,68,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1277_results.png
2532,-80.079,26.965,Inundation/Overwash,116,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2532_results.png
2791,-80.608,28.293,Inundation/Overwash,123,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2791_results.png
2588,-80.18,27.226,Inundation/Overwash,115,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2588_results.png
1312,-81.249,29.759,Inundation/Overwash,16,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1312_results.png
2507,-80.045,26.852,Collision,67,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2507_results.png
2758,-80.526,28.004,Inundation/Overwash,40,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T2758_results.png
1274,-81.171,29.572,Inundation/Overwash,93,https://github.com/jessgorski/NOPP-NCSU-Website/blob/main/NICOLE_11-7-12/T1274_results.png
